CustomerID,Recency,Frequency,Monetary,Cluster
13255.0,9,3,113.47999999999999,3
13257.0,436,1,51.25,0
13258.0,12,5,145.42,3
13259.0,62,9,977.44,3
13260.0,61,1,39.74,3
13261.0,269,2,49.4,0
13262.0,263,3,192.97,3
13263.0,1,39,4438.77,1
13264.0,443,1,123.03999999999999,0
13265.0,53,5,214.66,3
13266.0,11,19,551.32,3
13267.0,3,36,1434.25,1
13268.0,18,11,672.4,3
13269.0,1,28,1208.01,3
13270.0,366,1,2.95,0
13271.0,37,1,110.15,3
13272.0,31,2,80.09,3
13273.0,113,1,20.77,3
13274.0,409,1,71.45,0
13275.0,384,2,102.78,0
13276.0,64,5,832.92,3
13277.0,16,7,30.55,3
13278.0,41,4,206.4,3
13279.0,78,1,23.43,3
13280.0,122,7,607.38,3
13281.0,439,1,53.660000000000004,0
13282.0,18,4,212.62,3
13283.0,60,4,49.9,3
13284.0,331,1,57.17,0
13285.0,23,6,539.3,3
13286.0,600,1,202.81,0
13287.0,603,3,161.87,0
13288.0,443,5,47.88,0
13289.0,724,1,70.25,0
13290.0,438,1,208.63,0
13291.0,156,11,1040.19,3
13292.0,39,5,249.2,3
13293.0,392,6,243.05,0
13294.0,190,3,362.54,3
13295.0,360,4,158.71,0
13296.0,137,6,99.37,3
13297.0,8,7,339.26,3
13298.0,1,1,7.5,3
13299.0,268,3,289.47,0
13300.0,169,3,221.38,3
13301.0,104,4,213.65,3
13302.0,155,2,44.45,3
13303.0,400,1,17.54,0
13304.0,351,4,275.39,0
13305.0,4,16,715.91,3
13306.0,430,1,3.81,0
13307.0,120,3,48.54,3
13308.0,23,4,206.63,3
13309.0,7,6,194.07,3
13310.0,28,5,308.44,3
13311.0,4,2,107.14,3
13312.0,451,1,17.85,0
13313.0,22,12,423.27,3
13314.0,2,3,197.65,3
13315.0,689,1,43.3,0
13316.0,37,10,436.34,3
13317.0,66,19,1278.591,3
13318.0,1,3,57.14,3
13319.0,5,58,3224.85,1
13320.0,78,6,268.24,3
13321.0,72,2,23.37,3
13322.0,17,1,69.26,3
13323.0,3,5,95.55,3
13324.0,36,18,400.38,3
13325.0,82,1,36.34,3
13326.0,432,1,37.89,0
13327.0,39,20,955.65,3
13328.0,316,1,31.919999999999998,0
13329.0,32,8,275.33,3
13330.0,93,6,265.7,3
13331.0,402,1,142.15,0
13332.0,14,1,63.74,3
13333.0,411,3,136.98,0
13334.0,82,5,1401.99,3
13336.0,77,1,127.62,3
13337.0,546,1,301.38,0
13338.0,158,4,684.02,3
13339.0,201,1,282.72,3
13340.0,45,12,1137.61,3
13341.0,261,1,175.65,0
13343.0,178,1,118.83,3
13344.0,68,3,588.1,3
13345.0,288,1,112.9,0
13346.0,463,6,11.35,0
13347.0,70,1,60.16,3
13348.0,64,1,30.88,3
13349.0,11,1,64.42,3
13350.0,16,2,332.63,3
13351.0,66,1,103.97,3
13352.0,60,1,90.71,3
13354.0,71,1,94.28,3
13355.0,122,1,87.23,3
13356.0,80,1,181.28,3
13357.0,257,5,1242.48,3
13358.0,269,1,145.19,0
13359.0,64,2,311.85,3
13360.0,432,4,229.51,0
13361.0,472,2,150.9,0
13362.0,9,7,1005.28,3
13363.0,18,3,344.78,3
13364.0,71,1,25.98,3
13365.0,34,2,398.81,3
13366.0,50,1,0.39,3
13367.0,432,1,92.2,0
13368.0,257,4,243.73000000000002,3
13369.0,366,1,91.62,0
13370.0,372,1,145.39000000000001,0
13371.0,505,2,368.38,0
13372.0,90,1,138.47,3
13373.0,61,6,1181.73,3
13374.0,415,2,102.75,0
13375.0,89,2,223.51,3
13376.0,99,3,285.13,3
13377.0,397,2,426.28,0
13379.0,26,3,169.78,3
13380.0,433,1,3.95,0
13381.0,32,12,1056.16,3
13382.0,281,5,208.48,0
13383.0,544,1,1.06,0
13384.0,31,11,826.72,3
13385.0,330,1,158.66,0
13386.0,414,2,71.14,0
13387.0,417,1,137.91,0
13388.0,131,3,285.93,3
13389.0,11,3,196.09,3
13390.0,75,1,39.79,3
13391.0,204,1,14.95,3
13392.0,677,1,11.57,0
13393.0,584,4,286.39,0
13394.0,2,19,878.96,3
13395.0,185,3,154.44,3
13396.0,29,2,167.48,3
13397.0,73,10,408.13,3
13398.0,192,2,157.72,3
13399.0,464,3,54.15,0
13400.0,583,1,45.3,0
13402.0,127,4,186.9,3
13403.0,18,3,32.8,3
13404.0,1,2,31.91,3
13405.0,74,6,212.171,3
13406.0,427,2,22.189999999999998,0
13407.0,579,3,213.36,0
13408.0,2,106,2071.892,1
13410.0,24,9,121.25,3
13411.0,107,1,58.75,3
13412.0,620,1,163.85,0
13413.0,640,6,80.98,0
13414.0,134,6,110.77,3
13415.0,473,4,254.15,0
13416.0,44,3,127.10000000000001,3
13417.0,5,6,361.69,3
13418.0,12,31,1544.64,1
13419.0,64,1,16.19,3
13420.0,150,2,28.34,3
13421.0,40,8,612.66,3
13422.0,64,1,384.89,3
13423.0,429,1,26.779999999999998,0
13424.0,450,1,66.88,0
13425.0,108,5,455.65,3
13426.0,1,22,696.28,3
13427.0,19,6,88.69,3
13428.0,10,3,250.66,3
13429.0,11,4,81.79,3
13430.0,19,2,81.22,3
13431.0,67,8,462.59,3
13432.0,571,2,253.58,0
13433.0,501,4,110.97,0
13434.0,74,5,69.44,3
13435.0,5,9,415.1,3
13436.0,2,1,69.96,3
13437.0,14,7,816.46,3
13438.0,547,1,4.65,0
13439.0,255,3,345.4,3
13440.0,423,7,190.15,0
13441.0,92,2,91.05,3
13442.0,667,3,266.38,0
13443.0,449,6,572.63,0
13444.0,374,2,133.9,0
13445.0,626,1,13.790000000000001,0
13446.0,430,11,518.77,0
13447.0,23,3,185.25,3
13448.0,17,13,2000.77,3
13449.0,24,1,36.57,3
13450.0,27,13,220.69,3
13451.0,26,11,2092.46,3
13452.0,259,3,624.95,3
13453.0,166,3,150.77,3
13454.0,641,1,34.19,0
13455.0,25,6,509.1,3
13456.0,18,6,217.9,3
13457.0,689,2,14.04,0
13458.0,7,16,1230.94,3
13459.0,625,2,166.6,0
13460.0,29,2,18.02,3
13461.0,39,6,112.33,3
13462.0,253,5,178.98,3
13464.0,58,6,564.47,3
13465.0,446,2,78.73,0
13466.0,184,5,150.98,3
13467.0,11,2,267.5,3
13468.0,2,72,2866.48,1
13469.0,653,1,16.2,0
13470.0,99,2,16.5,3
13471.0,1,4,624.17,3
13472.0,464,2,73.55,0
13473.0,61,8,298.09,3
13474.0,236,3,359.24,3
13475.0,191,4,248.42000000000002,3
13476.0,179,5,741.24,3
13477.0,38,11,392.97,3
13478.0,469,5,486.28000000000003,0
13479.0,201,4,146.59,3
13480.0,417,2,147.18,0
13481.0,46,11,665.77,3
13482.0,232,2,54.379999999999995,3
13483.0,66,1,10.559999999999999,3
13484.0,241,3,197.9,3
13485.0,233,11,541.79,3
13486.0,78,3,200.79,3
13487.0,58,5,221.61,3
13488.0,17,23,2365.12,1
13489.0,105,4,19.84,3
13490.0,654,1,75.25,0
13491.0,52,27,923.13,3
13492.0,136,3,225.08,3
13493.0,275,2,103.17,0
13494.0,312,1,65.97,0
13495.0,8,10,293.3,3
13496.0,11,2,108.78999999999999,3
13497.0,283,6,176.03,0
13498.0,730,1,38.51,0
13499.0,18,5,89.53,3
13500.0,23,4,302.43,3
13501.0,288,3,420.45,0
13502.0,17,5,78.41,3
13503.0,71,6,585.17,3
13504.0,64,1,81.44,3
13505.0,73,4,708.86,3
13506.0,316,5,220.49,0
13507.0,3,4,543.38,3
13508.0,244,2,107.53,3
13509.0,9,8,66.28,3
13510.0,1,11,905.4300000000001,3
13511.0,677,1,64.99000000000001,0
13512.0,261,4,121.69,3
13513.0,127,3,113.66,3
13514.0,74,4,102.85,3
13515.0,73,6,198.02,3
13516.0,21,4,218.0,3
13517.0,60,3,411.95,3
13518.0,86,1,97.53999999999999,3
13519.0,78,2,82.79,3
13520.0,59,11,858.8100000000001,3
13521.0,1,3,769.06,3
13522.0,30,1,16.35,3
13523.0,33,6,1191.37,3
13524.0,41,5,93.56,3
13525.0,15,2,23.41,3
13526.0,738,2,45.45,0
13527.0,34,12,1298.41,3
13529.0,79,2,83.98,3
13530.0,634,1,36.13,0
13531.0,205,6,339.68,3
13532.0,34,1,146.73,3
13533.0,183,3,146.08,3
13534.0,2,35,1092.33,1
13535.0,403,1,8.95,0
13536.0,1,7,575.6800000000001,3
13537.0,426,2,136.1,0
13538.0,43,12,613.38,3
13539.0,86,7,350.12,3
13540.0,467,3,177.52,0
13541.0,427,2,35.019999999999996,0
13542.0,377,17,1840.8500000000001,0
13543.0,634,2,216.19,0
13544.0,40,6,637.31,3
13545.0,391,2,136.12,0
13546.0,12,5,342.08,3
13547.0,408,1,127.78999999999999,0
13548.0,96,3,512.87,3
13549.0,26,8,187.44,3
13550.0,383,1,73.14,0
13551.0,319,2,36.95,0
13552.0,66,22,756.28,3
13553.0,675,1,312.45,0
13554.0,380,7,795.67,0
13555.0,74,13,1093.3,3
13556.0,429,2,18.59,0
13557.0,28,13,371.91,3
13558.0,6,4,376.12,3
13559.0,513,2,5.5,0
13560.0,7,1,95.57000000000001,3
13561.0,216,11,538.56,3
13562.0,82,8,832.33,3
13563.0,84,2,417.13,3
13564.0,144,37,4230.79,1
13565.0,19,3,116.14,3
13566.0,41,5,649.37,3
13567.0,428,4,519.23,0
13568.0,173,1,130.6,3
13569.0,17,4,466.81,3
13570.0,243,1,56.77,3
13571.0,13,26,1289.84,3
13572.0,206,1,148.58,3
13573.0,50,6,258.98,3
13574.0,411,1,197.8,0
13575.0,23,5,98.8,3
13576.0,10,28,945.36,3
13577.0,25,11,549.98,3
13578.0,409,1,17.73,0
13579.0,15,5,289.4,3
13580.0,406,1,46.150000000000006,0
13581.0,309,2,93.19,0
13582.0,390,2,31.490000000000002,0
13583.0,156,2,228.721,3
13584.0,307,3,193.60999999999999,0
13585.0,531,3,58.74,0
13586.0,541,1,76.79,0
13587.0,64,4,116.19,3
13588.0,16,9,239.51,3
13589.0,15,6,368.07,3
13590.0,11,18,945.34,3
13591.0,65,7,429.48,3
13592.0,36,4,100.16,3
13593.0,108,14,1599.09,3
13594.0,53,2,82.42999999999999,3
13595.0,517,3,435.96,0
13596.0,6,2,348.12,3
13597.0,400,2,37.910000000000004,0
13598.0,47,5,260.4,3
13599.0,1,33,1023.58,1
13600.0,312,2,114.67,0
13601.0,45,4,405.71,3
13602.0,65,4,167.92000000000002,3
13603.0,26,1,57.02,3
13604.0,659,1,115.81,0
13605.0,387,2,102.19,0
13606.0,29,3,93.77,3
13607.0,40,2,404.85,3
13608.0,541,1,77.05,0
13609.0,593,1,92.35,0
13610.0,12,14,1262.8700000000001,3
13611.0,89,10,605.09,3
13612.0,633,1,169.98,0
13613.0,453,5,234.35,0
13614.0,24,6,1045.94,3
13615.0,319,8,1688.54,0
13616.0,568,2,107.89999999999999,0
13617.0,40,8,371.81,3
13618.0,174,1,13.46,3
13619.0,545,2,149.49,0
13620.0,528,1,12.52,0
13621.0,117,1,21.45,3
13622.0,696,1,110.73,0
13623.0,31,10,963.74,3
13624.0,388,1,61.33,0
13625.0,597,1,113.71000000000001,0
13626.0,253,2,164.01,3
13627.0,59,7,387.55,3
13628.0,676,1,66.17,0
13629.0,23,19,184.27,3
13630.0,5,7,142.22,3
13631.0,100,11,67.77,3
13632.0,25,8,739.89,3
13634.0,33,16,1596.47,3
13635.0,68,4,371.64,3
13636.0,37,5,238.48,3
13637.0,52,3,235.85,3
13638.0,16,1,23.94,3
13639.0,74,2,94.19,3
13640.0,611,1,15.0,0
13641.0,641,5,152.42000000000002,0
13642.0,216,4,307.15,3
13643.0,31,10,388.16,3
13644.0,16,4,444.28000000000003,3
13645.0,120,1,16.849999999999998,3
13646.0,400,2,255.55,0
13647.0,10,8,456.7,3
13648.0,400,8,307.82,0
13649.0,257,6,395.92,3
13650.0,17,10,547.04,3
13651.0,35,3,106.8,3
13652.0,46,5,371.36,3
13653.0,488,1,25.05,0
13654.0,43,11,754.08,3
13655.0,114,6,400.31,3
13656.0,165,4,194.14,3
13657.0,11,2,47.89,3
13658.0,10,9,1008.48,3
13659.0,206,12,1076.69,3
13660.0,400,1,197.22,0
13661.0,603,1,68.77,0
13662.0,86,11,539.18,3
13663.0,179,5,379.48,3
13665.0,386,3,215.0,0
13666.0,60,5,74.15,3
13667.0,149,1,206.65,3
13668.0,3,35,2569.51,1
13669.0,51,3,31.01,3
13670.0,75,1,46.92,3
13671.0,395,1,123.65,0
13672.0,301,3,67.67,0
13673.0,19,2,205.14,3
13674.0,433,1,58.489999999999995,0
13675.0,151,2,47.57,3
13676.0,539,2,49.85,0
13677.0,405,2,370.07,0
13678.0,152,1,6.3,3
13679.0,494,3,148.02,0
13680.0,1,12,1744.4,3
13681.0,18,4,165.44,3
13682.0,187,1,21.25,3
13683.0,458,1,17.3,0
13684.0,286,4,241.87,0
13685.0,3,7,27.330000000000002,3
13686.0,183,3,50.43,3
13687.0,438,1,6.8100000000000005,0
13688.0,635,1,22.75,0
13689.0,63,2,15.45,3
13690.0,59,1,53.75,3
13691.0,396,1,113.61,0
13692.0,25,5,227.46,3
13693.0,374,9,442.95,0
13694.0,4,143,2529.04,1
13695.0,31,16,245.66,3
13696.0,422,3,111.25999999999999,0
13697.0,39,1,16.72,3
13698.0,597,2,130.42000000000002,0
13699.0,155,2,210.75,3
13700.0,26,13,372.21,3
13701.0,447,1,20.45,0
13702.0,446,1,11.89,0
13703.0,318,2,126.91,0
13704.0,5,9,446.06,3
13705.0,8,7,320.4,3
13706.0,303,2,167.17,0
13707.0,267,5,455.96,3
13708.0,271,1,98.33,0
13709.0,4,18,1452.76,3
13710.0,32,3,24.72,3
13711.0,219,9,389.77,3
13712.0,247,2,91.79,3
13713.0,408,3,231.31,0
13714.0,465,1,109.05,0
13715.0,281,17,1182.06,3
13716.0,269,1,29.81,0
13717.0,32,8,287.93,3
13718.0,246,2,66.35,3
13719.0,15,11,767.48,3
13720.0,117,4,136.7,3
13721.0,36,2,95.63,3
13722.0,132,10,628.52,3
13723.0,217,6,197.51,3
13724.0,637,1,90.18,0
13725.0,50,8,450.95,3
13726.0,39,2,45.199999999999996,3
13727.0,29,8,493.68,3
13728.0,37,16,816.14,3
13729.0,436,3,140.52,0
13730.0,136,2,139.24,3
13731.0,219,2,163.0,3
13732.0,28,1,52.14,3
13733.0,411,2,81.72,0
13734.0,509,4,204.48000000000002,0
13735.0,25,13,2196.32,3
13736.0,5,7,1379.09,3
13737.0,200,1,115.46000000000001,3
13738.0,396,1,234.45,0
13739.0,18,2,26.5,3
13740.0,241,5,315.86,3
13741.0,72,3,177.67,3
13742.0,17,12,1294.94,3
13743.0,3,7,45.93,3
13744.0,95,2,115.35,3
13745.0,162,2,49.95,3
13746.0,414,1,31.17,0
13747.0,374,2,23.45,0
13748.0,96,9,183.82,3
13750.0,54,11,304.77,3
13751.0,288,1,31.770000000000003,0
13752.0,124,7,324.08,3
13753.0,288,4,150.73,0
13754.0,152,3,58.9,3
13755.0,4,9,999.29,3
13756.0,2,23,976.0500000000001,3
13757.0,675,1,27.77,0
13758.0,12,15,967.54,3
13759.0,33,2,84.07,3
13760.0,54,5,321.49,3
13761.0,50,6,348.89,3
13762.0,219,5,42.17,3
13763.0,63,3,123.53,3
13764.0,71,6,949.62,3
13765.0,653,1,67.681,0
13766.0,495,1,35.26,0
13767.0,2,73,2859.34,1
13768.0,727,2,113.74000000000001,0
13769.0,2,20,950.94,3
13770.0,422,4,165.66,0
13771.0,64,9,614.95,3
13772.0,34,8,1662.21,3
13773.0,397,2,50.120000000000005,0
13774.0,82,1,72.4,3
13775.0,591,1,196.88,0
13776.0,428,2,623.98,0
13777.0,1,61,811.75,1
13778.0,103,4,169.68,3
13779.0,516,1,108.75,0
13780.0,7,3,250.55,3
13781.0,251,3,218.81,3
13782.0,13,13,905.39,3
13783.0,488,4,5.59,0
13784.0,10,14,135.56,3
13785.0,429,4,168.92,0
13786.0,367,6,302.05,0
13787.0,76,6,253.48,3
13788.0,505,1,3.75,0
13789.0,388,1,18.64,0
13790.0,4,1,34.73,3
13791.0,128,2,13.709999999999999,3
13792.0,66,3,93.55,3
13793.0,647,1,13.55,0
13794.0,547,1,32.99,0
13795.0,388,4,52.96,0
13796.0,499,1,50.55,0
13797.0,437,3,288.8,0
13798.0,1,110,1655.35,1
13799.0,117,9,275.06,3
13800.0,310,3,195.12,0
13801.0,67,1,90.95,3
13802.0,139,19,1292.51,3
13803.0,255,3,213.97,3
13804.0,31,9,501.98,3
13805.0,52,2,7.71,3
13806.0,64,1,52.33,3
13807.0,367,3,174.75,0
13808.0,6,5,285.24,3
13809.0,305,3,149.7,0
13810.0,29,3,744.73,3
13811.0,184,3,341.25,3
13812.0,42,3,129.1,3
13813.0,40,8,579.51,3
13814.0,92,3,246.63,3
13815.0,22,8,962.77,3
13816.0,24,2,132.78,3
13817.0,29,2,77.27,3
13818.0,430,1,6.72,0
13819.0,302,6,211.79,0
13820.0,418,3,253.04,0
13821.0,145,6,715.61,3
13822.0,6,2,171.89,3
13823.0,19,7,766.29,3
13824.0,33,12,286.38,3
13825.0,622,2,110.3,0
13826.0,176,1,57.3,3
13827.0,58,3,347.46,3
13828.0,22,1,28.57,3
13829.0,421,1,8.5,0
13830.0,582,1,78.95,0
13831.0,16,18,817.69,3
13832.0,19,2,144.69,3
13833.0,159,2,206.39000000000001,3
13834.0,577,2,91.59,0
13835.0,25,7,266.63,3
13836.0,399,2,125.06,0
13837.0,212,2,37.11,3
13838.0,6,10,1240.56,3
13839.0,486,1,39.45,0
13840.0,416,1,114.98,0
13841.0,253,1,0.85,3
13842.0,59,18,1403.77,3
13843.0,381,1,70.5,0
13844.0,11,1,49.21,3
13845.0,65,1,17.59,3
13846.0,25,4,255.64,3
13847.0,720,1,112.69,0
13848.0,92,8,3.91,3
13849.0,52,5,804.18,3
13850.0,129,1,224.93,3
13851.0,96,8,373.15000000000003,3
13852.0,611,1,41.15,0
13853.0,57,1,104.56,3
13854.0,9,39,773.41,1
13855.0,501,4,229.99,0
13856.0,169,11,193.37,3
13857.0,393,6,274.89,0
13858.0,57,1,47.69,3
13859.0,326,2,156.76,0
13860.0,1,5,267.11,3
13861.0,429,2,58.19,0
13862.0,18,9,278.46,3
13863.0,248,4,307.27,3
13864.0,387,1,3.45,0
13865.0,58,4,117.07,3
13866.0,74,1,23.630000000000003,3
13867.0,31,3,239.74,3
13868.0,7,2,61.19,3
13869.0,123,10,2508.21,3
13870.0,2,15,588.21,3
13871.0,23,17,1484.1,3
13872.0,527,3,241.49,0
13873.0,120,8,276.33,3
13874.0,358,7,260.33,0
13875.0,54,14,904.3100000000001,3
13876.0,64,1,35.8,3
13877.0,86,3,56.21,3
13878.0,55,4,459.8,3
13879.0,646,1,81.81,0
13880.0,21,17,566.45,3
13881.0,4,43,1272.86,1
13882.0,3,5,219.82,3
13883.0,11,15,1013.36,3
13884.0,7,10,635.57,3
13885.0,189,2,110.9,3
13886.0,71,1,60.88,3
13887.0,204,1,73.23,3
13888.0,120,7,716.34,3
13889.0,93,6,243.02,3
13890.0,1,14,559.88,3
13891.0,378,3,255.3,0
13892.0,27,6,34.88,3
13893.0,298,1,130.2,0
13894.0,24,3,72.11,3
13895.0,28,6,709.28,3
13896.0,626,1,68.15,0
13897.0,50,3,131.81,3
13898.0,326,2,93.38,0
13899.0,16,2,57.59,3
13900.0,183,6,276.64,3
13901.0,72,15,1148.43,3
13902.0,632,5,52.1,0
13903.0,400,1,31.8,0
13904.0,37,2,34.42,3
13905.0,733,1,58.0,0
13906.0,409,1,0.42,0
13907.0,692,1,8.45,0
13908.0,80,4,349.84,3
13909.0,423,2,132.98,0
13911.0,57,20,540.83,3
13912.0,424,1,34.65,0
13913.0,507,1,30.39,0
13914.0,12,2,84.22,3
13915.0,394,1,5.9,0
13916.0,464,4,382.32,0
13917.0,50,2,36.4,3
13918.0,50,2,65.56,3
13919.0,59,4,222.95,3
13920.0,432,4,219.69,0
13921.0,402,4,237.15,0
13922.0,352,3,91.77,0
13923.0,54,1,59.49,3
13924.0,2,6,305.09,3
13925.0,93,4,242.48999999999998,3
13926.0,23,1,71.87,3
13927.0,75,2,109.8,3
13928.0,11,4,155.72,3
13929.0,169,11,205.9,3
13930.0,58,2,27.89,3
13931.0,96,11,644.04,3
13932.0,295,1,97.65,0
13933.0,109,2,79.59,3
13934.0,264,1,98.8,0
13935.0,597,3,315.14,0
13936.0,180,3,135.54999999999998,3
13937.0,169,2,132.96,3
13938.0,35,1,7.09,3
13939.0,23,7,196.71,3
13940.0,17,4,152.95,3
13941.0,22,15,319.76,3
13942.0,535,1,0.32,0
13943.0,578,1,66.08,0
13944.0,653,1,63.68,0
13945.0,395,2,171.85,0
13946.0,79,6,108.53,3
13947.0,65,1,14.65,3
13948.0,361,4,84.44,0
13949.0,3,6,233.06,3
13950.0,11,4,160.64,3
13951.0,176,3,136.08,3
13952.0,218,14,1527.191,3
13953.0,7,12,52.11,3
13954.0,2,2,136.27,3
13955.0,154,3,255.06,3
13956.0,5,5,513.1,3
13957.0,418,3,141.5,0
13958.0,380,8,942.34,0
13959.0,79,6,378.7,3
13960.0,21,2,25.26,3
13961.0,392,1,61.949999999999996,0
13962.0,22,3,136.06,3
13963.0,308,17,587.55,0
13964.0,387,2,69.18,0
13965.0,477,3,84.51,0
13966.0,435,1,33.62,0
13967.0,146,2,28.099999999999998,3
13968.0,423,1,8.01,0
13969.0,7,35,2879.59,1
13970.0,386,2,42.33,0
13971.0,19,14,603.8100000000001,3
13972.0,71,2,38.19,3
13973.0,287,1,41.32,0
13974.0,49,2,115.65,3
13975.0,31,12,1457.88,3
13976.0,207,4,260.8,3
13977.0,411,1,32.66,0
13978.0,15,2,18.16,3
13979.0,73,7,1011.92,3
13980.0,60,5,231.81,3
13981.0,416,1,74.7,0
13982.0,39,9,505.36,3
13983.0,30,21,1172.02,3
13984.0,27,12,176.87,3
13985.0,4,22,1191.65,3
13986.0,17,1,24.2,3
13987.0,380,2,88.33,0
13988.0,20,8,881.12,3
13989.0,66,5,158.10999999999999,3
13990.0,213,1,42.56,3
13991.0,12,6,123.73,3
13992.0,30,3,21.45,3
13993.0,43,19,1276.17,3
13994.0,4,6,555.58,3
13995.0,15,14,550.95,3
13996.0,386,2,119.25,0
13997.0,519,3,199.54,0
13998.0,447,3,148.85,0
13999.0,10,29,1200.65,3
14000.0,211,5,100.51,3
14001.0,46,9,336.47,3
14002.0,134,2,113.34,3
14003.0,733,1,47.15,0
14004.0,43,11,747.8,3
14005.0,10,5,185.24,3
14006.0,116,7,143.5,3
14007.0,513,1,31.79,0
14008.0,432,1,68.16,0
14009.0,198,3,169.47,3
14010.0,565,2,69.95,0
14011.0,480,2,41.06,0
14012.0,278,1,31.15,0
14013.0,110,5,184.73,3
14014.0,77,3,159.18,3
14015.0,53,1,62.14,3
14016.0,162,11,1571.98,3
14017.0,571,1,65.15,0
14018.0,645,1,34.17,0
14019.0,47,3,159.38,3
14020.0,17,4,266.74,3
14021.0,155,7,344.15,3
14022.0,225,2,83.79,3
14023.0,7,2,89.0,3
14024.0,122,3,161.91,3
14025.0,465,8,411.41,0
14026.0,471,2,119.68,0
14027.0,61,1,12.86,3
14028.0,550,3,13.049999999999999,0
14029.0,63,2,65.49,3
14030.0,18,20,2957.68,1
14031.0,7,44,3307.64,1
14032.0,2,16,492.96999999999997,3
14033.0,555,1,0.19,0
14034.0,22,3,206.62,3
14035.0,29,9,414.68,3
14036.0,285,1,166.13,0
14037.0,176,6,263.76,3
14038.0,78,5,373.14,3
14039.0,33,2,29.450000000000003,3
14040.0,41,35,2944.54,1
14041.0,266,1,39.29,0
14042.0,725,1,78.54,0
14043.0,491,2,108.77,0
14044.0,27,10,2083.76,3
14045.0,109,16,130.86,3
14046.0,284,1,7.57,0
14047.0,9,14,609.26,3
14048.0,305,3,364.63,0
14049.0,17,13,3115.49,3
14050.0,32,2,83.09,3
14051.0,1,37,1397.71,1
14052.0,20,2,372.75,3
14053.0,124,4,12.18,3
14054.0,65,1,9.08,3
14055.0,106,3,139.7,3
14056.0,1,23,3065.08,1
14057.0,24,22,903.54,3
14058.0,463,2,86.28,0
14059.0,267,1,18.5,0
14060.0,5,30,400.38,3
14061.0,507,3,164.44,0
14062.0,10,24,1001.33,3
14063.0,438,9,13443.55,1
14064.0,29,15,355.97,3
14065.0,389,3,180.09,0
14066.0,267,1,30.55,0
14067.0,64,2,148.85,3
14068.0,320,4,492.01,0
14069.0,515,2,171.72,0
14070.0,685,1,195.3,0
14071.0,4,8,777.59,3
14072.0,667,1,122.1,0
14073.0,32,1,27.84,3
14074.0,623,1,5.9,0
14075.0,5,6,184.4,3
14076.0,129,1,88.62,3
14077.0,41,6,145.77,3
14078.0,102,9,402.31,3
14079.0,125,2,282.90999999999997,3
14080.0,33,5,663.49,3
14081.0,302,10,2292.12,3
14082.0,365,2,148.63,0
14083.0,4,11,523.25,3
14084.0,512,1,6.22,0
14085.0,2,33,2839.28,1
14086.0,463,1,39.95,0
14087.0,3,3,417.34,3
14088.0,10,16,3970.25,1
14089.0,57,1,28.65,3
14090.0,325,1,1.06,0
14091.0,654,2,40.84,0
14092.0,8,24,1128.54,3
14093.0,12,1,151.63,3
14094.0,440,1,118.44,0
14095.0,723,1,2.95,0
14096.0,4,17,33332.45,2
14097.0,481,2,87.0,0
14098.0,37,1,35.8,3
14099.0,16,20,1324.25,3
14100.0,138,1,85.15,3
14101.0,74,13,145.17,3
14102.0,5,5,135.43,3
14104.0,155,5,431.44,3
14105.0,239,5,776.03,3
14106.0,737,1,8.95,0
14107.0,52,11,648.71,3
14108.0,31,4,146.37,3
14109.0,73,1,22.2,3
14110.0,4,33,1082.2,1
14111.0,14,4,36.8,3
14112.0,23,13,786.76,3
14113.0,4,16,325.98,3
14114.0,274,7,278.17,3
14115.0,502,2,48.230000000000004,0
14116.0,20,5,234.12,3
14117.0,144,1,3.75,3
14118.0,429,1,78.3,0
14119.0,376,2,36.25,0
14121.0,4,4,364.78,3
14122.0,406,3,63.18,0
14123.0,733,1,78.59,0
14124.0,84,1,1.79,3
14125.0,11,3,526.29,3
14126.0,8,4,120.88,3
14127.0,123,6,476.33,3
14128.0,61,3,121.02,3
14129.0,2,9,264.72,3
14130.0,319,4,501.76,0
14131.0,649,1,100.27,0
14132.0,2,11,343.55,3
14133.0,130,4,233.96,3
14134.0,383,15,603.74,0
14135.0,2,24,457.88,3
14136.0,401,5,301.38,0
14137.0,696,1,9.65,0
14138.0,2,2,107.0,3
14139.0,46,4,136.2,3
14140.0,4,2,120.38,3
14141.0,3,4,140.78,3
14142.0,373,2,105.61,0
14143.0,134,1,38.4,3
14144.0,486,1,2.55,0
14145.0,47,7,119.55,3
14146.0,9,12,1303.63,3
14147.0,78,9,96.17999999999999,3
14148.0,234,2,53.620000000000005,3
14149.0,221,1,83.16,3
14150.0,36,2,43.74,3
14151.0,673,2,128.84,0
14152.0,75,7,196.84,3
14153.0,483,1,15.43,0
14154.0,239,8,1129.53,3
14155.0,266,1,32.7,0
14156.0,10,156,24025.74,2
14157.0,20,5,216.36,3
14158.0,40,1,63.0,3
14159.0,20,20,2914.76,1
14160.0,610,7,269.62,0
14161.0,216,7,764.44,3
14162.0,174,2,97.23,3
14163.0,87,5,257.52,3
14164.0,71,2,45.07,3
14165.0,276,1,78.84,0
14166.0,505,2,168.5,0
14167.0,39,8,478.21999999999997,3
14168.0,421,2,45.35,0
14169.0,431,2,257.75,0
14170.0,375,3,358.45,0
14171.0,98,2,186.95,3
14172.0,605,3,257.69,0
14173.0,11,6,147.41,3
14174.0,33,1,50.37,3
14175.0,60,8,1421.96,3
14176.0,297,5,133.14000000000001,0
